contig_id	count	cpm	tpm	fpkm	length
k127_2015	60	3447.48	5018.81	288371.11	512
k127_5232	36	2068.49	2658.24	152737.25	580
k127_2016	70	4022.06	3071.62	176489.42	976
k127_7737	24	1378.99	1943.01	111641.60	529
k127_924	50	2872.90	3366.92	193456.51	636
k127_8096	2	114.92	150.53	8649.44	569
k127_6842	30	1723.74	2078.99	119454.70	618
k127_1285	26	1493.91	2129.08	122332.58	523
k127_5056	50	2872.90	3372.22	193761.17	635
k127_7925	50	2872.90	3244.48	186421.73	660
k127_4524	46	2643.07	2623.24	150726.06	751
k127_389	42	2413.24	2062.78	118523.17	872
k127_7746	2	114.92	164.40	9446.32	521
k127_2193	48	2757.99	2464.87	141626.87	834
k127_4163	30	1723.74	2314.98	133014.42	555
k127_2734	90	5171.23	2951.34	169578.11	1306
k127_765	42	2413.24	3318.71	190686.73	542
k127_7929	120	6894.97	3370.01	193634.11	1525
k127_3097	34	1953.57	2398.89	137835.37	607
k127_4881	22	1264.08	1781.09	102338.13	529
k127_4703	36	2068.49	2993.75	172014.77	515
k127_7207	234	13445.19	18287.52	1050765.40	548
k127_4882	26	1493.91	2157.96	123992.13	516
k127_6499	29	1666.28	2347.80	134900.26	529
k127_3100	54	3102.74	3451.74	198330.46	670
k127_6140	50	2872.90	3059.08	175769.06	700
k127_7397	2	114.92	153.50	8819.95	558
k127_6501	4	229.83	287.91	16542.97	595
k127_3994	34	1953.57	2691.54	154650.78	541
k127_4530	44	2528.15	2850.83	163802.94	661
k127_7750	104	5975.64	2835.15	162902.45	1571
k127_769	44	2528.15	2243.33	128897.31	840
k127_4357	48	2757.99	3128.93	179782.05	657
k127_6144	22	1264.08	1632.93	93824.73	577
k127_1477	72	4136.98	3192.09	183411.19	966
k127_6312	32	1838.66	2547.34	146365.31	538
k127_1291	30	1723.74	1480.20	85049.54	868
k127_7399	4	229.83	341.93	19646.84	501
k127_5781	101	5803.26	3240.11	186170.37	1335
k127_5606	56	3217.65	3421.29	196580.52	701
k127_47	34	1953.57	2827.43	162458.39	515
k127_5782	36	2068.49	1880.22	108033.67	820
k127_3280	50	2872.90	2519.25	144750.99	850
k127_3998	30	1723.74	2238.35	128611.51	574
k127_48	22	1264.08	1751.30	100626.15	538
k127_2034	24	1378.99	1935.69	111221.10	531
k127_5784	40	2298.32	2693.53	154765.21	636
k127_942	2	114.92	166.00	9537.86	516
k127_4002	44	2528.15	3074.06	176629.27	613
k127_6511	3	172.37	235.31	13520.70	546
k127_8470	26	1493.91	2125.01	122099.12	524
