contig_id	count	cpm	tpm	fpkm	length
k127_1107	6	16.47	67.78	186.02	576
k127_7719	11	30.19	133.05	365.12	538
k127_3935	12	32.93	114.33	313.75	683
k127_10065	32	87.82	120.43	330.51	1729
k127_5619	17	46.65	75.05	205.96	1474
k127_8891	4	10.98	37.72	103.52	690
k127_5620	2	5.49	25.92	71.15	502
k127_11499	2	5.49	22.95	62.99	567
k127_8683	1264	3468.80	12024.94	33000.10	684
k127_10805	6	16.47	73.25	201.02	533
k127_11708	2	5.49	25.98	71.29	501
k127_889	33	90.56	421.05	1155.49	510
k127_402	13	35.68	139.13	381.82	608
k127_6083	4	10.98	50.84	139.51	512
k127_5848	6	16.47	73.53	201.78	531
k127_9610	8	21.95	68.41	187.73	761
k127_7965	8	21.95	59.02	161.97	882
k127_9360	24	65.86	134.17	368.20	1164
k127_5849	12	32.93	129.28	354.79	604
k127_4650	10	27.44	115.17	316.06	565
k127_7263	519	1424.29	2335.56	6409.49	1446
k127_6776	2	5.49	23.84	65.41	546
k127_3705	16	43.91	67.78	186.02	1536
k127_4422	17	46.65	219.05	601.15	505
k127_5850	37	101.54	445.04	1221.32	541
k127_6777	8	21.95	82.50	226.40	631
k127_10298	4	10.98	43.17	118.46	603
k127_5624	4	10.98	52.06	142.86	500
k127_1825	18	49.40	219.34	601.94	534
k127_11712	2	5.49	24.79	68.03	525
k127_1121	2	5.49	24.10	66.14	540
k127_8899	4	10.98	32.25	88.51	807
k127_7005	26	71.35	242.39	665.18	698
k127_9365	11	30.19	137.12	376.31	522
k127_10299	2	5.49	23.88	65.53	545
k127_4890	8	21.95	76.22	209.17	683
k127_7731	14	38.42	115.90	318.08	786
k127_11715	49	134.47	224.39	615.78	1421
k127_1587	2	5.49	25.67	70.44	507
k127_11506	13	35.68	78.33	214.95	1080
k127_7007	20	54.89	116.72	320.32	1115
k127_645	8	21.95	88.99	244.21	585
k127_1833	4	10.98	45.91	125.98	567
k127_3005	2	5.49	22.99	63.10	566
k127_410	2	5.49	25.08	68.82	519
k127_9132	2	5.49	25.67	70.44	507
k127_3239	2	5.49	23.58	64.70	552
k127_901	8	21.95	84.78	232.67	614
k127_3007	1008	2766.26	9731.79	26706.99	674
k127_9620	3	8.23	33.89	93.01	576
k127_2785	91	249.73	274.91	754.43	2154
k127_5356	752	2063.72	2153.78	5910.63	2272
k127_10304	10	27.44	58.15	159.59	1119
k127_8445	531	1457.23	2397.85	6580.44	1441
k127_4188	18	49.40	202.65	556.12	578
k127_7276	8	21.95	47.20	129.52	1103
k127_10564	28	76.84	353.10	969.02	516
k127_4432	8	21.95	67.96	186.50	766
k127_7280	2	5.49	24.19	66.39	538
k127_8694	2	5.49	24.84	68.16	524
k127_6085	719	1973.16	670.58	1840.28	6977
k127_7741	26	71.35	245.91	674.85	688
k127_7282	4	10.98	50.74	139.24	513
k127_8906	4	10.98	46.56	127.78	559
k127_3246	3	8.23	35.11	96.35	556
k127_9861	4647	12752.78	25474.98	69911.11	1187
k127_2329	2	5.49	24.98	68.55	521
k127_4191	2	5.49	25.67	70.44	507
k127_3016	10	27.44	123.48	338.85	527
k127_7987	5	13.72	51.89	142.41	627
k127_3959	2	5.49	24.98	68.55	521
k127_6565	56	153.68	359.72	987.19	1013
k127_11027	40	109.77	423.23	1161.47	615
k127_11726	2	5.49	24.88	68.29	523
k127_656	53	145.45	233.34	640.36	1478
k127_7287	2	5.49	25.57	70.17	509
k127_1600	17	46.65	171.77	471.40	644
k127_419	41	112.52	133.26	365.72	2002
k127_1141	7	19.21	73.47	201.62	620
k127_6797	25	68.61	218.95	600.86	743
k127_10828	6	16.47	75.96	208.46	514
k127_913	7	19.21	73.71	202.27	618
k127_5365	4	10.98	34.61	94.99	752
k127_4668	4	10.98	51.54	141.45	505
k127_11521	2	5.49	22.71	62.33	573
k127_8448	386	1059.30	1001.10	2747.33	2509
k127_6338	4	10.98	50.15	137.63	519
k127_3495	228	625.70	1753.70	4812.70	846
k127_10830	6	16.47	54.00	148.20	723
k127_6340	4	10.98	36.40	99.90	715
k127_7749	4	10.98	38.50	105.67	676
k127_11731	2	5.49	22.95	62.99	567
k127_11034	32	87.82	200.99	551.59	1036
k127_8451	2	5.49	24.10	66.14	540
k127_6801	4	10.98	50.54	138.70	515
k127_9144	176	483.00	1355.34	3719.46	845
k127_9873	2	5.49	23.92	65.65	544
k127_11264	4	10.98	45.11	123.80	577
k127_3498	2	5.49	24.70	67.77	527
k127_9384	19	52.14	157.90	433.33	783
k127_10317	32	87.82	298.32	818.69	698
k127_10582	13	35.68	83.92	230.31	1008
k127_4906	10	27.44	127.59	350.15	510
k127_4444	2	5.49	25.98	71.29	501
k127_6345	2	5.49	23.41	64.24	556
k127_6805	2	5.49	23.37	64.12	557
k127_4907	29	79.58	320.39	879.24	589
k127_1605	38	104.28	143.10	392.70	1728
k127_10090	31	85.07	111.94	307.21	1802
k127_10319	4	10.98	48.20	132.28	540
k127_5877	394	1081.26	2057.64	5646.80	1246
k127_11042	6	16.47	61.49	168.73	635
k127_5375	4	10.98	35.32	96.92	737
k127_2096	6	16.47	55.30	151.76	706
k127_10587	16	43.91	120.92	331.85	861
k127_9388	11	30.19	121.11	332.38	591
k127_9150	9	24.70	115.74	317.63	506
k127_5650	6	16.47	70.10	192.36	557
k127_3027	4	10.98	36.15	99.21	720
k127_436	2	5.49	24.46	67.13	532
k127_6582	2	5.49	24.06	66.02	541
k127_5377	2	5.49	23.97	65.77	543
k127_3262	5	13.72	59.81	164.13	544
k127_4206	39	107.03	191.68	526.02	1324
k127_2099	5	13.72	54.32	149.06	599
k127_210	15	41.16	110.79	304.05	881
k127_9392	9	24.70	65.29	179.17	897
k127_437	8	21.95	69.32	190.23	751
k127_8459	1403	3850.26	13811.73	37903.60	661
k127_2801	9	24.70	75.76	207.92	773
k127_8928	223	611.98	568.39	1559.83	2553
k127_8004	32	87.82	288.81	792.57	721
k127_2101	2	5.49	24.01	65.90	542
k127_3507	2	5.49	23.08	63.32	564
k127_5654	2	5.49	23.37	64.12	557
