contig_id	count	cpm	tpm	fpkm	length
k127_11070	4	20.47	109.33	559.58	501
k127_11071	2	10.24	49.70	254.40	551
k127_3103	6	30.71	160.15	819.73	513
k127_10416	1594	8158.79	22478.60	115055.38	971
k127_3747	4	20.47	107.40	549.70	510
k127_9300	5	25.59	116.83	598.01	586
k127_6873	12	61.42	179.58	919.17	915
k127_5549	3127	16005.36	36944.06	189095.98	1159
k127_4438	209	1069.75	3780.51	19350.32	757
k127_9302	8	40.95	144.33	738.73	759
k127_6881	2	10.24	54.45	278.68	503
k127_9311	2	10.24	49.61	253.94	552
k127_3761	4	20.47	108.25	554.05	506
k127_8646	46242	236686.94	40678.02	208208.01	15566
