contig_id	count	cpm	tpm	fpkm	length
k127_126936	9	68.54	61.35	467.24	1040
k127_116344	23	175.16	93.12	709.21	1751
k127_88167	2	15.23	26.11	198.87	543
k127_10639	6	45.69	73.72	561.45	577
k127_24736	7	53.31	96.36	733.88	515
k127_52934	5	38.08	66.13	503.66	536
k127_45888	10	76.16	139.01	1058.67	510
k127_24737	4	30.46	34.37	261.78	825
k127_151597	3	22.85	38.25	291.33	556
k127_98718	2	15.23	26.80	204.13	529
k127_158642	10	76.16	77.57	590.73	914
k127_7110	4	30.46	56.38	429.36	503
k127_63505	4	30.46	53.51	407.49	530
k127_137508	3	22.85	38.18	290.80	557
k127_49399	4	30.46	54.75	416.93	518
k127_144560	16	121.85	119.66	911.26	948
k127_31803	2	15.23	25.14	191.46	564
k127_151599	9	68.54	69.13	526.47	923
k127_81117	12	91.39	156.68	1193.20	543
k127_158643	14	106.62	122.69	934.35	809
k127_59988	2	15.23	25.27	192.49	561
k127_88172	5	38.08	48.43	368.80	732
k127_130458	9	68.54	58.92	448.69	1083
k127_95231	2	15.23	26.21	199.60	541
k127_91691	5	38.08	65.04	495.34	545
k127_21224	4	30.46	52.91	402.93	536
k127_28256	8	60.93	71.07	541.28	798
k127_119889	13	99.00	83.79	638.09	1100
k127_45892	25	190.39	224.92	1712.95	788
k127_24742	6	45.69	65.34	497.63	651
k127_38837	3	22.85	37.31	284.17	570
k127_70565	9	68.54	93.01	708.35	686
k127_74081	3	22.85	38.60	293.97	551
k127_112842	3	22.85	27.55	209.81	772
k127_148068	16	121.85	77.48	590.08	1464
k127_67029	3	22.85	37.44	285.17	568
k127_172745	4	30.46	35.40	269.62	801
k127_130460	2	15.23	27.01	205.69	525
k127_14148	3	22.85	32.87	250.35	647
k127_38838	5	38.08	58.21	443.29	609
k127_169210	5	38.08	35.27	268.62	1005
k127_119890	14	106.62	124.69	949.61	796
k127_133984	6	45.69	59.74	454.99	712
k127_162174	2	15.23	27.48	209.27	516
k127_10651	4	30.46	45.96	350.03	617
k127_80	4	30.46	55.39	421.82	512
k127_3592	8	60.93	60.27	459.02	941
k127_151606	2	15.23	28.25	215.11	502
k127_95234	2	15.23	26.26	199.97	540
k127_74085	6	45.69	84.23	641.49	505
k127_81126	6	45.69	77.34	589.01	550
k127_77613	11	83.77	101.41	772.32	769
k127_84642	133	1012.89	254.29	1936.62	3708
k127_169212	2	15.23	25.10	191.12	565
k127_141038	5	38.08	59.78	455.25	593
k127_7116	2	15.23	26.70	203.36	531
k127_52945	23	175.16	121.41	924.66	1343
k127_3594	9	68.54	84.85	646.18	752
k127_70570	4	30.46	55.71	424.30	509
k127_162177	3	22.85	28.36	215.97	750
k127_98725	17	129.47	124.38	947.23	969
k127_137517	4	30.46	47.90	364.81	592
k127_35324	9	68.54	52.39	398.96	1218
k127_148074	2	15.23	25.05	190.79	566
k127_3595	7	53.31	58.52	445.69	848
k127_88183	3	22.85	36.86	280.72	577
k127_172753	2	15.23	27.69	210.91	512
k127_17713	2	15.23	27.27	207.66	520
k127_52947	4	30.46	37.22	283.42	762
k127_28264	3	22.85	36.67	279.27	580
k127_21233	22	167.55	270.31	2058.63	577
k127_112848	8	60.93	72.16	549.54	786
k127_10657	29	220.86	273.77	2084.92	751
k127_151613	2	15.23	26.85	204.52	528
k127_63514	2	15.23	26.11	198.87	543
k127_28265	4	30.46	51.84	394.83	547
k127_7119	9	68.54	81.39	619.81	784
k127_158652	6	45.69	63.11	480.64	674
k127_123432	5	38.08	65.16	496.25	544
k127_31815	5	38.08	44.76	340.86	792
k127_169217	3	22.85	37.91	288.73	561
k127_172755	19	144.70	139.59	1063.06	965
k127_158653	7	53.31	97.12	739.62	511
k127_130469	2	15.23	28.08	213.83	505
k127_24754	3	22.85	35.33	269.06	602
k127_148080	2	15.23	27.16	206.87	522
k127_77620	2	15.23	27.80	211.73	510
k127_169218	2	15.23	27.80	211.73	510
k127_165715	16	121.85	80.56	613.55	1408
k127_151616	4	30.46	46.87	356.97	605
k127_130470	2	15.23	26.65	202.98	532
k127_84649	6	45.69	80.41	612.39	529
k127_119900	2	15.23	27.16	206.87	522
k127_21235	6	45.69	53.04	403.93	802
k127_52950	9	68.54	58.92	448.69	1083
k127_151617	4	30.46	44.24	336.93	641
k127_89	2	15.23	25.14	191.46	564
k127_102274	2	15.23	25.69	195.62	552
k127_10662	6	45.69	75.29	573.37	565
k127_148083	10	76.16	116.41	886.57	609
k127_70579	17	129.47	99.77	759.83	1208
k127_144579	3	22.85	38.95	296.66	546
k127_169219	16	121.85	181.49	1382.20	625
k127_158655	4	30.46	50.55	384.97	561
k127_172758	8	60.93	79.43	604.96	714
k127_109344	2	15.23	27.97	212.99	507
k127_112854	6	45.69	63.68	484.96	668
k127_119903	4	30.46	54.02	411.37	525
k127_52953	2	15.23	25.73	195.98	551
k127_98731	2	15.23	26.55	202.22	534
k127_45906	8	60.93	68.01	517.91	834
k127_172759	4	30.46	42.77	325.75	663
k127_116368	8	60.93	104.64	796.93	542
k127_74098	4	30.46	46.11	351.17	615
k127_49422	4	30.46	44.73	340.65	634
k127_158657	6	45.69	78.63	598.81	541
k127_14160	6	45.69	53.64	408.52	793
