contig_id	count	cpm	tpm	fpkm	length
k127_9665	2	106.06	207.74	11016.56	555
k127_44581	2	106.06	202.63	10745.50	569
k127_34771	2	106.06	205.88	10918.20	560
k127_26688	2	106.06	224.75	11918.50	513
k127_42785	4	212.12	401.73	21303.80	574
k127_23043	2	106.06	211.55	11218.70	545
k127_17718	10	530.31	512.42	27174.18	1125
k127_18582	10	530.31	1038.70	55082.80	555
k127_39200	2	106.06	219.61	11646.08	525
k127_4261	2	106.06	227.41	12059.55	507
k127_14108	3	159.09	326.92	17337.03	529
k127_32023	2	106.06	225.63	11965.15	511
k127_42792	2	106.06	230.59	12228.38	500
k127_38328	4	212.12	366.02	19410.13	630
k127_22206	4	212.12	285.38	15134.14	808
k127_19492	3	159.09	342.46	18160.96	505
k127_4262	14	742.43	587.81	31172.13	1373
k127_36528	2	106.06	221.72	11758.06	520
k127_37445	5	265.15	403.13	21378.29	715
k127_44588	2	106.06	225.19	11941.78	512
k127_38329	2	106.06	223.44	11849.21	516
k127_11431	4	212.12	291.15	15439.88	792
k127_35663	2	106.06	223.01	11826.29	517
k127_7855	5	265.15	532.79	28254.12	541
k127_4265	2	106.06	213.91	11343.58	539
k127_27588	2	106.06	204.06	10821.58	565
k127_24921	6	318.18	537.93	28526.55	643
k127_7857	2	106.06	207.37	10996.75	556
k127_23996	3	159.09	253.58	13447.63	682
k127_687	2	106.06	211.94	11239.32	544
k127_26696	2	106.06	211.55	11218.70	545
k127_21287	3	159.09	310.49	16465.51	557
k127_28475	18	954.55	1532.73	81281.71	677
k127_35667	2	106.06	222.58	11803.46	518
k127_13224	4	212.12	337.12	17877.75	684
k127_5160	2	106.06	206.62	10957.33	558
k127_41048	2	106.06	219.19	11623.94	526
k127_16810	4	212.12	360.86	19136.75	639
k127_10561	2	106.06	215.10	11407.07	536
k127_19498	2	106.06	230.13	12203.97	501
k127_43724	2	106.06	214.70	11385.83	537
k127_15953	2	106.06	215.10	11407.07	536
k127_20395	2	106.06	203.70	10802.46	566
k127_15022	2	106.06	200.86	10651.90	574
k127_43726	2	106.06	230.13	12203.97	501
k127_26703	2	106.06	220.03	11668.30	524
k127_32035	5	265.15	461.18	24456.76	625
k127_15956	2	106.06	226.51	12012.16	509
k127_25819	3	159.09	307.73	16319.02	562
k127_42805	2	106.06	220.87	11713.01	522
k127_6082	2	106.06	205.52	10898.74	561
k127_2532	2	106.06	220.03	11668.30	524
k127_8791	2	106.06	213.12	11301.65	541
k127_21292	5	265.15	343.55	18218.69	839
k127_38339	2	106.06	229.22	12155.45	503
k127_36538	2	106.06	203.34	10783.41	567
k127_2533	8	424.25	630.03	33410.88	732
k127_24005	2	106.06	208.87	11076.43	552
k127_5166	4	212.12	311.61	16524.84	740
k127_19504	2	106.06	223.44	11849.21	516
k127_29390	4	212.12	410.30	21758.69	562
k127_14125	2	106.06	202.98	10764.42	568
k127_22220	2	106.06	200.86	10651.90	574
k127_38342	2	106.06	221.30	11735.49	521
k127_41063	2	106.06	216.72	11492.84	532
k127_37461	2	106.06	228.31	12107.31	505
k127_27605	2	106.06	213.91	11343.58	539
k127_10572	3	159.09	252.10	13369.22	686
k127_4283	4	212.12	435.08	23072.42	530
k127_28488	12	636.37	490.27	25999.39	1411
k127_706	3	159.09	322.65	17110.61	536
k127_26709	2	106.06	215.91	11449.80	534
k127_7878	2	106.06	224.31	11895.31	514
k127_27608	4	212.12	431.82	22899.59	534
k127_16824	11	583.34	969.61	51419.04	654
k127_7880	4	212.12	432.63	22942.56	533
k127_18606	28	1484.86	962.51	51042.74	1677
k127_36546	2	106.06	203.70	10802.46	566
k127_5174	5	265.15	533.77	28306.44	540
k127_6093	2	106.06	227.41	12059.55	507
k127_21302	3	159.09	307.73	16319.02	562
k127_13240	2	106.06	209.63	11116.71	550
k127_17743	4	212.12	334.67	17748.01	689
k127_42814	2	106.06	214.30	11364.67	538
k127_38355	2	106.06	204.06	10821.58	565
k127_12312	2	106.06	230.13	12203.97	501
k127_13241	2	106.06	224.75	11918.50	513
k127_34795	5	265.15	377.28	20007.17	764
k127_10578	2	106.06	220.87	11713.01	522
k127_7884	2	106.06	218.78	11601.88	527
k127_32044	8	424.25	640.53	33967.73	720
k127_31176	2	106.06	223.01	11826.29	517
k127_22231	4	212.12	418.49	22193.07	551
k127_13242	2	106.06	218.36	11579.91	528
k127_24021	5	265.15	440.73	23372.29	654
k127_5175	3	159.09	330.04	17502.46	524
k127_17748	2	106.06	201.57	10689.15	572
k127_32045	16	848.49	710.60	37683.77	1298
k127_5177	3	159.09	274.08	14534.53	631
k127_14137	2	106.06	223.87	11872.22	515
k127_37473	2	106.06	212.72	11280.80	542
k127_9704	4	212.12	446.88	23698.41	516
k127_6981	2	106.06	213.12	11301.65	541
k127_41077	2	106.06	223.01	11826.29	517
k127_30310	3	159.09	330.67	17535.92	523
k127_29405	2	106.06	203.70	10802.46	566
k127_41078	3	159.09	330.04	17502.46	524
k127_20416	3	159.09	339.77	18018.24	509
k127_33874	2	106.06	217.54	11536.21	530
k127_39236	2	106.06	218.78	11601.88	527
k127_35693	2	106.06	224.31	11895.31	514
k127_8811	2	106.06	203.70	10802.46	566
k127_18618	6	318.18	403.60	21403.24	857
k127_44619	2	106.06	212.72	11280.80	542
k127_33875	2	106.06	226.51	12012.16	509
k127_22236	19	1007.58	441.83	23430.74	2479
k127_16838	2	106.06	206.62	10957.33	558
k127_36560	8	424.25	514.71	27295.50	896
k127_29409	2	106.06	213.51	11322.58	540
k127_39239	2	106.06	230.13	12203.97	501
k127_30315	11	583.34	434.93	23064.51	1458
k127_22237	4	212.12	422.33	22396.30	546
k127_6987	7	371.21	532.37	28231.75	758
k127_28508	2	106.06	220.03	11668.30	524
k127_39243	2	106.06	207.37	10996.75	556
k127_38370	9	477.28	571.40	30301.61	908
k127_2555	2	106.06	230.13	12203.97	501
k127_24033	2	106.06	203.70	10802.46	566
k127_34810	4	212.12	446.88	23698.41	516
k127_24961	2	106.06	207.37	10996.75	556
k127_8820	2	106.06	220.03	11668.30	524
k127_37482	2	106.06	201.57	10689.15	572
k127_16843	6	318.18	402.19	21328.57	860
k127_23089	9	477.28	770.92	40882.41	673
k127_15055	2	106.06	206.99	10977.00	557
k127_15991	4	212.12	355.85	18870.96	648
k127_16844	7	371.21	512.75	27191.45	787
k127_17769	2	106.06	212.33	11260.02	543
k127_6991	2	106.06	217.54	11536.21	530
k127_25849	2	106.06	206.25	10937.73	559
k127_31189	2	106.06	219.19	11623.94	526
k127_22245	5	265.15	474.86	25182.01	607
k127_28515	6	318.18	490.62	26017.83	705
k127_36571	2	106.06	224.75	11918.50	513
k127_5192	3	159.09	337.12	17877.75	513
k127_32060	2	106.06	220.45	11690.61	523
k127_35707	3	159.09	239.87	12720.23	721
k127_37487	4	212.12	323.86	17174.69	712
k127_41948	2	106.06	209.25	11096.54	551
k127_35708	2	106.06	227.86	12083.38	506
k127_43763	3	159.09	298.69	15839.87	579
k127_10595	2	106.06	206.99	10977.00	557
k127_36575	2	106.06	208.49	11056.40	553
