contig_id	count	cpm	tpm	fpkm	length
k127_4214	10	580.18	893.97	51866.35	512
k127_10063	31	1798.56	1630.93	94623.30	870
k127_4693	2	116.04	157.02	9109.97	583
k127_9090	24	1392.43	1923.83	111617.11	571
k127_10806	14	812.25	1195.52	69361.57	536
k127_55	24	1392.43	2023.04	117372.69	543
k127_6654	2	116.04	182.36	10579.91	502
k127_7878	30	1740.54	1964.43	113972.41	699
k127_12016	16	928.29	1458.84	84639.27	502
k127_10813	24	1392.43	2197.02	127466.74	500
k127_4697	2	116.04	180.56	10475.57	507
k127_10067	11	638.20	810.76	47038.85	621
k127_7879	2	116.04	172.72	10020.97	530
k127_8358	2	116.04	158.38	9188.78	578
k127_2007	6	348.11	486.07	28200.61	565
k127_11289	60	3481.09	2521.83	146311.69	1089
k127_8843	10	580.18	887.04	51464.29	516
k127_10815	2	116.04	169.52	9835.40	540
k127_3727	2	116.04	177.06	10272.95	517
k127_7882	7	406.13	370.83	21514.93	864
k127_10317	2	116.04	164.05	9518.13	558
k127_2739	36	2088.65	2527.24	146625.86	652
k127_64	2	116.04	177.75	10312.84	515
k127_2741	42	2436.76	2316.13	134377.59	830
k127_2011	71	4119.29	4470.09	259346.02	727
k127_4958	14	812.25	1112.49	64544.79	576
k127_11294	2	116.04	175.71	10194.08	521
k127_10072	52	3016.94	3644.87	211468.56	653
k127_12020	2	116.04	158.65	9204.70	577
k127_286	2	116.04	167.35	9709.53	547
k127_5200	6	348.11	477.61	27710.16	575
k127_4226	28	1624.51	2493.37	144660.70	514
k127_7385	33	1914.60	2899.13	168202.28	521
k127_1514	4	232.07	302.12	17528.43	606
k127_9585	22	1276.40	1394.69	80917.25	722
k127_2263	12	696.22	1068.59	61997.44	514
k127_5681	4	232.07	283.41	16443.08	646
k127_9832	12	696.22	646.94	37534.38	849
k127_4703	2	116.04	177.06	10272.95	517
k127_6662	24	1392.43	2004.58	116301.77	548
k127_5433	14	812.25	588.43	34139.39	1089
k127_10821	6	348.11	354.82	20585.71	774
k127_8364	17	986.31	783.60	45462.71	993
k127_9590	6	348.11	529.15	30700.08	519
k127_9348	38	2204.69	1974.24	114541.63	881
k127_7893	2	116.04	158.93	9220.68	576
k127_6409	6	348.11	522.10	30291.53	526
k127_8854	9	522.16	676.42	39244.69	609
k127_3735	24	1392.43	2064.87	119799.57	532
k127_11056	8	464.14	674.35	39124.23	543
k127_3977	29	1682.52	1556.11	90282.72	853
k127_7651	22	1276.40	1727.21	100209.70	583
k127_8369	50	2900.91	2804.61	162717.96	816
k127_2747	44	2552.80	1929.05	111920.03	1044
k127_10580	36	2088.65	2578.66	149608.85	639
k127_2749	3	174.05	246.52	14302.82	557
k127_2022	2	116.04	178.10	10332.91	514
k127_7394	10	580.18	826.19	47934.24	554
k127_8626	30	1740.54	2729.89	158383.13	503
k127_1279	6	348.11	541.67	31426.71	507
k127_8860	2	116.04	169.52	9835.40	540
k127_549	72	4177.30	2307.79	133893.64	1428
k127_8133	2	116.04	176.38	10233.36	519
k127_1525	4	232.07	318.96	18505.62	574
k127_2502	122	7078.21	1572.54	91235.70	3551
k127_4967	4	232.07	266.89	15484.30	686
k127_3256	25	1450.45	2200.54	127671.02	520
k127_9112	2	116.04	177.41	10292.86	516
k127_7396	6	348.11	445.82	25865.82	616
k127_12030	2	116.04	177.41	10292.86	516
k127_3018	4	232.07	299.16	17356.58	612
k127_10830	34	1972.62	2998.50	173967.14	519
k127_3258	14	812.25	1193.29	69232.40	537
k127_78	2	116.04	173.05	10039.91	529
k127_9844	18	1044.33	1283.30	74454.87	642
k127_7655	30	1740.54	2456.41	142516.48	559
k127_11311	2	116.04	178.79	10373.27	512
k127_1046	210	12183.80	4483.18	260105.88	2144
k127_6923	24	1392.43	2104.42	122094.58	522
k127_5450	18	1044.33	1644.47	95409.24	501
k127_2274	6	348.11	467.05	27097.52	588
k127_5451	20	1160.36	1812.72	105170.58	505
k127_80	2	116.04	172.72	10020.97	530
k127_4718	26	1508.47	1847.90	107211.94	644
k127_9605	8	464.14	605.24	35114.81	605
k127_11549	36	2088.65	2044.37	118610.49	806
k127_9118	69	4003.25	2475.09	143599.88	1276
k127_9119	34	1972.62	2839.82	164760.85	548
k127_10589	28	1624.51	2114.84	122699.01	606
k127_11808	8	464.14	585.87	33991.13	625
k127_9121	14	812.25	820.48	47602.82	781
k127_10091	31	1798.56	2702.68	156804.33	525
k127_8867	2	116.04	179.49	10413.95	510
k127_2512	2	116.04	179.49	10413.95	510
k127_6423	10	580.18	868.52	50390.08	527
k127_1802	12	696.22	1046.20	60698.45	525
k127_7160	26	1508.47	1627.98	94452.10	731
k127_4722	22	1276.40	1955.27	113441.28	515
k127_2764	26	1508.47	1510.22	87619.91	788
k127_6930	2	116.04	178.45	10353.05	513
k127_10094	28	1624.51	2309.18	133974.06	555
k127_9123	62	3597.12	2752.49	159694.03	1031
k127_1803	14	812.25	602.82	34974.41	1063
k127_5220	24	1392.43	1827.80	106045.54	601
k127_3748	4	232.07	355.50	20625.69	515
k127_1060	4	232.07	262.30	15218.09	698
k127_8639	8	464.14	712.39	41331.63	514
k127_563	22	1276.40	1955.27	113441.28	515
k127_10841	2	116.04	169.21	9817.22	541
k127_9613	2	116.04	175.03	10155.09	523
k127_3267	32	1856.58	2274.34	131953.15	644
k127_564	2	116.04	171.43	9945.91	534
k127_7168	2	116.04	173.38	10058.93	528
k127_4473	8	464.14	563.34	32683.78	650
k127_10100	6	348.11	506.69	29397.31	542
k127_6429	6	348.11	475.13	27566.34	578
k127_94	2	116.04	175.03	10155.09	523
k127_5224	4	232.07	257.14	14918.86	712
k127_6685	81	4699.47	2439.12	141513.24	1520
k127_9128	53	3074.96	2375.98	137849.69	1021
k127_831	2	116.04	175.03	10155.09	523
k127_11327	6	348.11	539.54	31303.23	509
k127_9130	48	2784.87	2666.28	154692.65	824
k127_3754	9	522.16	649.75	37697.18	634
k127_7678	30	1740.54	1451.52	84214.29	946
k127_1068	32	1856.58	2086.44	121051.04	702
k127_7172	42	2436.76	3115.70	180767.26	617
k127_98	74	4293.34	5849.86	339397.63	579
k127_9133	32	1856.58	2034.27	118024.76	720
k127_9620	19	1102.34	1653.33	95923.17	526
k127_6222	34	1972.62	2439.22	141518.72	638
k127_315	8	464.14	716.57	41574.28	511
k127_3516	18	1044.33	1263.62	73312.93	652
k127_11572	3	174.05	245.20	14226.20	560
k127_5471	6	348.11	487.79	28300.79	563
k127_8164	2	116.04	160.88	9334.12	569
k127_316	13	754.24	619.17	35923.25	961
k127_10857	2	116.04	171.43	9945.91	534
k127_9876	4	232.07	226.31	13130.07	809
k127_10610	13	754.24	868.65	50397.44	685
k127_4483	28	1624.51	2404.49	139503.94	533
k127_8396	20	1160.36	1753.69	101745.49	522
k127_5714	132	7658.39	2244.35	130213.06	2692
k127_3518	48	2784.87	1559.27	90466.11	1409
k127_6948	4	232.07	263.05	15261.82	696
k127_11338	78	4525.41	2546.47	147741.41	1402
k127_5969	10	580.18	616.86	35789.18	742
k127_5000	32	1856.58	2606.19	151206.10	562
k127_7938	4	232.07	294.35	17077.54	622
k127_11576	10	580.18	824.71	47847.88	555
k127_7425	14	812.25	1102.92	63989.33	581
k127_4005	2	116.04	164.64	9552.36	556
k127_9146	24	1392.43	2175.26	126204.70	505
k127_5479	19	1102.34	1040.25	60353.57	836
k127_6445	28	1624.51	1387.01	80471.43	924
k127_11579	4	232.07	326.94	18968.27	560
k127_8171	36	2088.65	1347.31	78168.49	1223
k127_8658	28	1624.51	1884.70	109346.47	680
k127_7427	4	232.07	354.82	20585.71	516
k127_6706	22	1276.40	1940.20	112566.97	519
k127_2534	6	348.11	388.99	22568.47	706
k127_1316	3	174.05	247.41	14354.36	555
k127_9884	48	2784.87	2653.40	153945.34	828
k127_8405	37	2146.67	2023.34	117390.22	837
k127_5972	84	4873.52	2456.73	142534.70	1565
k127_8406	18	1044.33	1460.78	84751.82	564
k127_1081	54	3132.98	4836.88	280626.39	511
k127_9384	2	116.04	174.37	10116.41	525
k127_1833	7	406.13	551.46	31994.66	581
k127_10874	19	1102.34	782.06	45373.73	1112
k127_1082	14	812.25	727.35	42199.55	881
k127_10123	143	8296.59	3673.00	213100.27	1782
k127_9389	6	348.11	460.78	26733.80	596
k127_2794	24	1392.43	1951.17	113203.15	563
k127_5244	2	116.04	161.17	9350.55	568
k127_9888	30	1740.54	1286.91	74664.21	1067
k127_1558	30	1740.54	2265.90	131463.23	606
k127_2537	23	1334.42	1859.96	107911.33	566
k127_6238	10	580.18	494.29	28677.72	926
k127_5246	6	348.11	430.45	24973.89	638
k127_3294	2	116.04	179.49	10413.95	510
k127_4016	4	232.07	348.07	20194.35	526
k127_5012	4	232.07	342.86	19891.81	534
k127_3527	26	1508.47	2284.17	132523.01	521
k127_9158	4	232.07	296.25	17188.07	618
k127_11349	2	116.04	183.08	10622.23	500
k127_6456	9	522.16	358.52	20800.71	1149
k127_11588	11	638.20	461.91	26799.20	1090
k127_8181	8	464.14	473.09	27447.62	774
k127_9890	2	116.04	171.43	9945.91	534
k127_9159	32	1856.58	1640.18	95159.94	893
k127_5015	44	2552.80	2414.79	140101.34	834
k127_2542	24	1392.43	1545.02	89639.06	711
k127_3054	2	116.04	161.74	9383.59	566
k127_3785	2	116.04	160.60	9317.74	570
k127_7952	31	1798.56	1163.04	67477.27	1220
k127_6461	24	1392.43	1910.45	110840.65	575
k127_1561	78	4525.41	1511.50	87694.10	2362
k127_7437	42	2436.76	1951.66	113231.88	985
k127_10128	52	3016.94	4516.32	262028.41	527
k127_863	8	464.14	614.38	35645.06	596
k127_594	38	2204.69	2499.00	144987.32	696
k127_2075	23	1334.42	1337.66	77608.41	787
k127_10382	8	464.14	526.11	30523.65	696
k127_8189	12	696.22	973.85	56501.22	564
k127_3301	24	1392.43	1735.40	100684.63	633
k127_336	28	1624.51	1551.57	90018.89	826
k127_12081	40	2320.72	2653.40	153945.34	690
k127_8418	64	3713.16	1988.70	115380.62	1473
k127_2807	2	116.04	166.14	9639.05	551
k127_7959	2	116.04	170.79	9908.80	536
k127_1099	6	348.11	504.83	29289.23	544
k127_10891	4	232.07	366.17	21244.46	500
k127_3790	3	174.05	245.64	14251.65	559
k127_5021	2	116.04	183.08	10622.23	500
k127_9167	30	1740.54	1520.64	88224.49	903
k127_11358	2	116.04	161.45	9367.04	567
k127_1569	28	1624.51	2436.49	141360.46	526
k127_3537	49	2842.89	4263.86	247380.80	526
k127_5255	6	348.11	486.93	28250.61	564
k127_1328	4	232.07	252.88	14671.59	724
k127_1570	22	1276.40	1642.69	95305.48	613
k127_8420	34	1972.62	1865.97	108260.12	834
k127_7961	14	812.25	1251.56	72612.89	512
k127_11595	2	116.04	181.63	10537.93	504
k127_9646	36	2088.65	3085.70	179026.33	534
k127_4763	26	1508.47	887.44	51487.31	1341
k127_4517	4	232.07	260.43	15109.86	703
k127_4518	16	928.29	1241.25	72015.11	590
k127_9902	26	1508.47	1634.69	94841.33	728
k127_1853	8	464.14	726.53	42151.70	504
k127_10137	7	406.13	605.67	35139.70	529
k127_5498	26	1508.47	1525.71	88518.57	780
k127_4031	144	8354.61	2880.70	167132.97	2288
k127_8194	2	116.04	162.60	9433.60	563
k127_6253	16	928.29	1424.78	82663.26	514
k127_5992	40	2320.72	1866.31	108279.60	981
k127_10899	6	348.11	453.18	26292.65	606
k127_8424	78	4525.41	2188.93	126997.83	1631
k127_4293	76	4409.38	2582.49	149830.99	1347
k127_1574	31	1798.56	2542.84	147530.95	558
k127_7447	13	754.24	682.37	39589.73	872
k127_873	92	5337.67	1584.85	91950.04	2657
k127_3313	4	232.07	288.32	16727.92	635
k127_5031	8	464.14	716.57	41574.28	511
k127_133	2	116.04	180.91	10496.27	506
k127_9906	4	232.07	314.04	18219.95	583
k127_7449	42	2436.76	2921.56	169503.65	658
k127_3072	18	1044.33	1506.18	87385.79	547
k127_347	2	116.04	179.49	10413.95	510
k127_874	8	464.14	536.91	31150.23	682
k127_1336	10	580.18	737.06	42762.60	621
k127_9908	14	812.25	781.46	45338.78	820
k127_6259	64	3713.16	2750.57	159582.78	1065
k127_2555	67	3887.21	2355.35	136653.10	1302
k127_3318	2	116.04	155.16	9001.89	590
k127_9176	16	928.29	1405.64	81552.62	521
k127_8202	18	1044.33	792.19	45961.57	1040
k127_4524	8	464.14	676.84	39268.87	541
k127_10142	2	116.04	168.28	9763.08	544
k127_5034	6	348.11	468.65	27190.01	586
k127_7695	58	3365.05	2711.67	157326.17	979
k127_9177	28	1624.51	1684.09	97707.75	761
k127_2336	2	116.04	170.79	9908.80	536
k127_5266	48	2784.87	3170.30	183934.70	693
k127_10645	5	290.09	393.22	22814.07	582
k127_354	5	290.09	392.55	22774.93	583
k127_3547	20	1160.36	1701.53	98719.60	538
k127_8931	9	522.16	795.25	46139.02	518
k127_3320	8	464.14	639.04	37075.84	573
k127_6486	6	348.11	520.13	30176.79	528
