contig_id	count	cpm	tpm	fpkm	length
k127_223297	7	22.67	38.23	123.80	611
k127_17675	2	6.48	12.66	41.01	527
k127_252650	11	35.62	64.51	208.90	569
k127_23555	6	19.43	26.48	85.76	756
k127_211546	2	6.48	12.18	39.44	548
k127_76423	10	32.38	42.56	137.83	784
k127_123403	5	16.19	28.18	91.26	592
k127_199803	10	32.38	42.56	137.83	784
k127_176302	22	71.24	112.59	364.61	652
k127_5929	12	38.86	25.09	81.25	1596
k127_188047	55	178.11	208.79	676.12	879
k127_61	3	9.71	19.10	61.86	524
k127_287904	8	25.91	28.58	92.55	934
k127_47060	2	6.48	11.71	37.91	570
k127_52923	3	9.71	15.69	50.81	638
k127_17677	2	6.48	12.96	41.96	515
k127_211547	11	35.62	41.52	134.46	884
k127_258545	7	22.67	25.67	83.12	910
k127_264408	4	12.95	19.80	64.13	674
k127_35312	2	6.48	12.74	41.24	524
k127_135165	3	9.71	17.62	57.07	568
k127_141037	14	45.34	92.32	298.97	506
k127_152788	3	9.71	16.15	52.29	620
k127_252654	2	6.48	12.50	40.47	534
k127_41184	28	90.67	76.58	248.00	1220
k127_99918	2	6.48	13.09	42.38	510
k127_276148	2	6.48	12.88	41.72	518
k127_47064	9	29.14	59.59	192.96	504
k127_94044	5	16.19	33.17	107.41	503
k127_146911	5	16.19	24.94	80.76	669
k127_246791	3	9.71	19.55	63.31	512
k127_240916	8	25.91	32.40	104.91	824
k127_199805	15	48.57	32.06	103.83	1561
k127_152792	2	6.48	12.29	39.80	543
k127_258550	3	9.71	19.44	62.95	515
k127_70569	5	16.19	30.78	99.68	542
k127_235053	8	25.91	46.59	150.86	573
k127_146913	4	12.95	25.82	83.60	517
k127_287912	2	6.48	12.38	40.10	539
k127_129316	9	29.14	28.71	92.97	1046
k127_276152	7	22.67	32.71	105.94	714
k127_223309	4	12.95	24.27	78.59	550
k127_69	3	9.71	16.82	54.48	595
k127_176313	5	16.19	22.55	73.01	740
k127_182174	6	19.43	39.88	129.15	502
k127_282038	2	6.48	12.81	41.48	521
k127_23567	4	12.95	18.09	58.57	738
k127_47070	13	42.10	32.13	104.05	1350
k127_76435	10	32.38	46.28	149.87	721
k127_70	4	12.95	22.13	71.68	603
k127_105785	6	19.43	40.04	129.67	500
k127_211557	6	19.43	30.38	98.38	659
k127_52934	6	19.43	39.33	127.38	509
k127_270277	3	9.71	16.52	53.49	606
k127_287914	19	61.53	116.12	376.02	546
k127_17690	9	29.14	49.31	159.69	609
k127_47071	5	16.19	26.03	84.29	641
k127_70577	2	6.48	13.35	43.22	500
k127_58817	7	22.67	35.82	116.01	652
k127_111684	2	6.48	12.74	41.24	524
k127_94050	4	12.95	23.62	76.50	565
k127_188060	4	12.95	25.87	83.76	516
k127_164566	3	9.71	19.74	63.94	507
k127_264416	4	12.95	16.83	54.51	793
k127_29444	2	6.48	12.91	41.80	517
k127_152798	7	22.67	36.38	117.82	642
k127_41194	5	16.19	21.81	70.63	765
