contig_id	count	cpm	tpm	fpkm	length
k127_6763	12	52.93	175.10	772.29	1232
k127_304	195	860.08	2486.12	10965.41	1410
k127_6950	2	8.82	66.21	292.04	543
k127_5230	30	132.32	683.52	3014.77	789
k127_4493	2	8.82	69.54	306.72	517
k127_1043	8	35.29	197.27	870.11	729
k127_7528	7	30.87	210.78	929.68	597
k127_9430	4	17.64	139.35	614.64	516
k127_5995	4	17.64	143.24	631.78	502
k127_4112	7	30.87	108.29	477.64	1162
k127_6352	68909	303933.42	85207.55	375820.60	14538
k127_2410	10	44.11	186.87	824.20	962
k127_4292	26	114.68	401.88	1772.57	1163
k127_5234	3	13.23	103.51	456.55	521
k127_8668	4	17.64	137.49	606.41	523
k127_1645	4	17.64	128.86	568.38	558
k127_1253	7	30.87	227.55	1003.65	553
k127_2980	12	52.93	203.13	895.91	1062
k127_4868	12	52.93	351.91	1552.14	613
k127_5066	10	44.11	306.24	1350.74	587
k127_1254	2	8.82	69.81	307.92	515
k127_5429	3	13.23	70.96	312.98	760
k127_1830	2	8.82	71.62	315.89	502
k127_2215	8	35.29	184.61	814.26	779
k127_1648	5	22.05	100.99	445.44	890
k127_2982	21	92.62	438.45	1933.86	861
k127_6002	84	370.49	2308.92	10183.82	654
k127_3909	17	74.98	605.15	2669.11	505
k127_492	6	26.46	211.90	934.64	509
k127_8095	4	17.64	127.72	563.33	563
k127_3171	526	2320.00	17740.48	78247.03	533
k127_6188	15	66.16	261.54	1153.56	1031
k127_6957	27	119.09	426.51	1881.18	1138
k127_6782	36	158.78	494.01	2178.92	1310
k127_7537	14	61.75	444.65	1961.20	566
k127_1454	44	194.07	615.54	2714.93	1285
k127_5633	3	13.23	89.73	395.78	601
k127_8292	2	8.82	63.52	280.17	566
k127_5842	26932	118787.60	65977.78	291004.83	7338
k127_6783	67	295.51	2214.03	9765.29	544
k127_2788	14	61.75	215.66	951.19	1167
k127_8847	197	868.90	784.53	3460.30	4514
k127_8294	3	13.23	82.84	365.38	651
k127_4876	9	39.70	261.79	1154.68	618
k127_5249	2	8.82	66.09	291.50	544
k127_3740	5	22.05	136.60	602.49	658
k127_3922	2	8.82	71.48	315.26	503
k127_5071	12	52.93	260.85	1150.50	827
k127_9246	4	17.64	135.93	599.53	529
k127_8679	18	79.39	307.00	1354.07	1054
k127_4688	2	8.82	67.08	295.85	536
k127_6586	4	17.64	139.08	613.45	517
k127_7157	82	361.67	2369.90	10452.80	622
k127_3923	6	26.46	173.13	763.61	623
k127_7158	2	8.82	62.86	277.23	572
k127_6365	13	57.34	176.37	777.92	1325
k127_4307	2	8.82	71.05	313.39	506
k127_5849	6	26.46	156.09	688.47	691
k127_1061	11	48.52	220.45	972.32	897
k127_502	3	13.23	91.25	402.48	591
k127_324	4	17.64	112.35	495.55	640
k127_7360	2	8.82	71.48	315.26	503
k127_5258	4	17.64	128.18	565.34	561
k127_2224	25	110.27	367.17	1619.45	1224
k127_138	3	13.23	79.54	350.83	678
k127_3543	2	8.82	65.73	289.90	547
k127_2590	6	26.46	135.50	597.65	796
k127_9065	13	57.34	274.29	1209.80	852
k127_4691	5	22.05	140.66	620.41	639
k127_1263	50	220.53	397.01	1751.07	2264
k127_5076	23	101.44	430.24	1897.64	961
k127_4886	2	8.82	67.96	299.77	529
k127_2795	38	167.60	265.39	1170.53	2574
k127_1065	20	88.21	223.31	984.95	1610
k127_6022	5	22.05	158.52	699.19	567
k127_8859	3	13.23	73.17	322.75	737
k127_9468	4	17.64	125.27	552.53	574
k127_7168	6	26.46	117.11	516.54	921
k127_4892	29	127.91	440.68	1943.67	1183
k127_513	68	299.92	483.36	2131.91	2529
k127_5452	14	61.75	307.67	1357.01	818
k127_5082	3	13.23	104.92	462.77	514
k127_8862	25	110.27	453.95	2002.23	990
k127_3192	165	727.76	2996.09	13214.72	990
k127_6972	924	4075.44	6393.51	28199.55	2598
k127_711	86	379.32	675.69	2980.24	2288
k127_4532	9	39.70	277.51	1224.01	583
k127_3941	2	8.82	66.46	293.12	541
k127_7371	6	26.46	106.69	470.55	1011
k127_7720	2507	11057.50	38851.08	171358.50	1160
k127_6974	2	8.82	64.20	283.17	560
k127_3196	5	22.05	119.84	528.59	750
k127_4533	4	17.64	88.66	391.06	811
k127_2799	15	66.16	131.41	579.59	2052
k127_5456	18	79.39	392.69	1732.03	824
k127_340	2	8.82	71.05	313.39	506
k127_2055	7	30.87	248.20	1094.71	507
k127_9265	24	105.86	812.50	3583.65	531
k127_1859	4	17.64	93.51	412.42	769
k127_5653	404	1781.90	11905.79	52512.27	610
k127_6606	8	35.29	252.75	1114.77	569
k127_4704	42	185.25	1145.70	5053.28	659
k127_2441	3	13.23	87.12	384.27	619
k127_7178	4	17.64	83.71	369.21	859
k127_8126	6	26.46	183.43	809.06	588
k127_3761	2	8.82	65.85	290.43	546
k127_7557	14	61.75	243.87	1075.62	1032
k127_2443	36	158.78	1008.03	4446.07	642
k127_7558	4	17.64	140.44	619.44	512
k127_2804	2	8.82	70.22	309.72	512
k127_5462	2	8.82	71.19	314.01	505
k127_3009	5	22.05	145.91	643.57	616
k127_2607	30	132.32	453.95	2002.23	1188
k127_8869	14	61.75	314.20	1385.81	801
k127_3381	3	13.23	103.91	458.31	519
k127_8703	2	8.82	65.49	288.85	549
k127_1081	21	92.62	523.59	2309.37	721
k127_6979	26	114.68	320.35	1412.95	1459
k127_7183	10	44.11	239.37	1055.77	751
